Task name: Action Rule 4
Task description: -

Date of output: 3.12.2017

Survey of antecedent attributes

	Group	Name	Description
	Default Partial Cedent	E1__Economy (01) (subset), 1 - 1	-
	Default Partial Cedent	E2__Economic_Inequality (01) (subset), 1 - 1	-
	Default Partial Cedent	E3__Human_Flight_and_Brain_Drain (01) (subset), 1 - 1	-

Survey of variable antecedent attributes

	Group	Name	Description
	Default Partial Cedent	C1__Security_Apparatus (01) (subset), 1 - 1	-
	Default Partial Cedent	C2__Factionalized_Elites (01) (subset), 1 - 1	-
	Default Partial Cedent	C3__Group_Grievance (01) (subset), 1 - 1	-
	Default Partial Cedent	Discrimination_and_violence_against_minorities (01) (subset), 1 - 1	-
	Default Partial Cedent	Environmental_Quality (subset), 1 - 1	-
	Default Partial Cedent	P1__State_Legitimacy (01) (subset), 1 - 1	-
	Default Partial Cedent	P2__Public_Services (01) (subset), 1 - 1	-
	Default Partial Cedent	P3__Human_Rights (01) (subset), 1 - 1	-
	Default Partial Cedent	Personal_Safety (01) (subset), 1 - 1	-
	Default Partial Cedent	Press_Freedom_Index (01) (subset), 1 - 1	-
	Default Partial Cedent	S1__Demographic_Pressures (01) (subset), 1 - 1	-
	Default Partial Cedent	S2__Refugees_and_IDPs (01) (subset), 1 - 1	-
	Default Partial Cedent	Tolerance_and_Inclusion (01) (subset), 1 - 1	-
	Default Partial Cedent	Tolerance_for_immigrants (01) (subset), 1 - 1	-
	Default Partial Cedent	X1__External_Intervention (01) (subset), 1 - 1	-

Survey of succedent attributes

	Group	Name	Description

Survey of variable sukcedent attributes

	Group	Name	Description
	Default Partial Cedent	Decision (subset), 1 - 1	-

Survey of Action4ft-Quantifiers
	a-frequency	Before >= 5.00 Absolute number
	a-frequency	After >= 5.00 Absolute number

Task parameters
	The comparison of the first set versus the second set
	Sets must differ in all rows (i.e. not overlapping sets)

Nr.	Hypothesis	D%-Sum	Df-Conf	Df-AFUI	Df-FUE	Df-Avg	R-Conf	R-DFUI	R-FUE	R-Avg	H-Conf	H-DFUI	H-FUE	H-Avg	B:a	B:b	B:c	B:d	B:r	B:n	B:Conf	B:DConf	B:EConf	B:Supp	B:Cmplt	B:AvgDf	B:Lift	B:LBound	B:UBound	B:ELBound	B:EUBound	B:DLBound	B:DUBound	B:Fisher	B:Chi-Sq	B:bMean	B:bVAR	B:bStDev	B:P(>=90%)	B:P(>=95%)	A:a	A:b	A:c	A:d	A:r	A:n	A:Conf	A:DConf	A:EConf	A:Supp	A:Cmplt	A:AvgDf	A:Lift	A:LBound	A:UBound	A:ELBound	A:EUBound	A:DLBound	A:DUBound	A:Fisher	A:Chi-Sq	A:bMean	A:bVAR	A:bStDev	A:P(>=90%)	A:P(>=95%)	
187	E2__Economic_Inequality (01)(<5;6)) :  (S1__Demographic_Pressures (01)(<5;6))  ->  S1__Demographic_Pressures (01)(<4;5))) >÷< (Decision(Stable)  ->  Decision(Sustainable))	0.11	0.4153846154	0.0795734208	0.0561797753	1.714996115	2.08	1.8434782609	1.0769230769	4.2894187779	2.08	1.8434782609	1.0769230769	4.2894187779	8	2	36	132	10	178	0.8	0.1739130435	0.7865168539	0.0449438202	0.1818181818	2.2363636364	3.2363636364	0.9298091736	0.2639010709	0.9999977666	0.0000057101	1	0	0.0002465155	17.3997673968	0.75	0.75	0.1200961154	0.0895618706	0.0152353027	5	8	40	125	13	178	0.3846153846	0.0943396226	0.7303370787	0.0280898876	0.1111111111	0.5213675214	1.5213675214	0.9999995094	0.0000080902	1	0	1	0	0.2058275812	1.2898173951	0.4	0.4	0.1224744871	0.0000012506	0.0000000031	
82	E3__Human_Flight_and_Brain_Drain (01)(<7;8)) :  (X1__External_Intervention (01)(<7;8))  ->  X1__External_Intervention (01)(<6;7))) >÷< (Decision(Warning)  ->  Decision(Alert))	0.1	0.380952381	0.0177865613	0.0505617978	1.5710918711	2.1428571429	1.1956521739	1.0703125	5.9324977348	2.1428571429	1.1956521739	1.0703125	5.9324977348	5	2	39	132	7	178	0.7142857143	0.1086956522	0.7696629213	0.0280898876	0.1136363636	1.8896103896	2.8896103896	0.9743085	0.1496944	0.999999889	0.0000003112	1	0	0.0106951581	8.5430775038	0.6666666667	0.6666666667	0.1490711985	0.0380918019	0.0057882203	5	10	40	123	15	178	0.3333333333	0.0909090909	0.7191011236	0.0280898876	0.1111111111	0.3185185185	1.3185185185	0.9999999907	0.0000001866	1	0	1	0	0.3181685847	0.5622816414	0.3529411765	0.3529411765	0.1126384833	0.000000027	0	
185	E2__Economic_Inequality (01)(<5;6)) :  (C3__Group_Grievance (01)(<6;7))  ->  C3__Group_Grievance (01)(<4;5))) >÷< (Decision(Stable)  ->  Decision(Sustainable))	0.07	0.3787878788	0.0130718954	0.0337078652	1.5732323232	1.8333333333	1.1333333333	1.0454545455	2.9715189873	1.8333333333	1.1333333333	1.0454545455	2.9715189873	5	1	39	133	6	178	0.8333333333	0.1111111111	0.7752808989	0.0280898876	0.1136363636	2.3712121212	3.3712121212	0.885735	0.468559	0.9999996888	0.0000008467	1	0	0.0037609929	11.4638764423	0.75	0.75	0.1443375673	0.1496943742	0.0443805384	5	6	40	127	11	178	0.4545454545	0.0980392157	0.7415730337	0.0280898876	0.1111111111	0.797979798	1.797979798	0.9999771003	0.0002957061	0.9999999996	0.0000000013	1	0	0.1121535207	2.526043834	0.4615384615	0.4615384615	0.1332346775	0.0000501805	0.0000004949	
192	E1__Economy (01)(<7;8)) :  (Tolerance_and_Inclusion (01)(<6;7))  ->  Tolerance_and_Inclusion (01)(<5;6))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.06	0.375	0.0501330967	0.0280898876	1.4383838384	1.75	1.4913043478	1.0373134328	2.4064197531	1.75	1.4913043478	1.0373134328	2.4064197531	7	1	38	132	8	178	0.875	0.152173913	0.7808988764	0.0393258427	0.1555555556	2.4611111111	3.4611111111	0.81310473	0.56953279	0.9999991533	0.0000022334	1	0	0.0002933655	17.1666037643	0.8	0.8	0.1206045378	0.2251589684	0.0712113878	5	5	39	129	10	178	0.5	0.1020408163	0.7528089888	0.0280898876	0.1136363636	1.0227272727	2.0227272727	0.9998530974	0.0016349374	0.9999999958	0.0000000129	1	0	0.0690854861	3.6389683078	0.5	0.5	0.1386750491	0.0002957067	0.0000058014	
116	E3__Human_Flight_and_Brain_Drain (01)(<6;7)) :  (S2__Refugees_and_IDPs (01)(<8;9))  ->  S2__Refugees_and_IDPs (01)(<5;6))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.07	0.3636363636	-0.0347222222	0.0056179775	1.3811753903	1.5714285714	0.7619047619	1.0072992701	1.8772820064	1.5714285714	1.3125	1.0072992701	1.8772820064	5	0	40	133	5	178	1	0.1111111111	0.7752808989	0.0280898876	0.1111111111	2.9555555556	3.9555555556	0.59049	1	0.9999996888	0.0000008467	1	0	0.0008683075	15.2048811818	0.8571428571	0.8571428571	0.1237179148	0.4685590086	0.2649081105	7	4	37	130	11	178	0.6363636364	0.1458333333	0.7696629213	0.0393258427	0.1590909091	1.5743801653	2.5743801653	0.9972490365	0.0185347612	0.999999889	0.0000003112	1	0	0.0054696258	9.5425251631	0.6153846154	0.6153846154	0.1300237315	0.0043293484	0.0001839465	
117	E3__Human_Flight_and_Brain_Drain (01)(<6;7)) :  (S2__Refugees_and_IDPs (01)(<9;10>)  ->  S2__Refugees_and_IDPs (01)(<5;6))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.07	0.3636363636	-0.0347222222	0.0056179775	1.3811753903	1.5714285714	0.7619047619	1.0072992701	1.8772820064	1.5714285714	1.3125	1.0072992701	1.8772820064	5	0	40	133	5	178	1	0.1111111111	0.7752808989	0.0280898876	0.1111111111	2.9555555556	3.9555555556	0.59049	1	0.9999996888	0.0000008467	1	0	0.0008683075	15.2048811818	0.8571428571	0.8571428571	0.1237179148	0.4685590086	0.2649081105	7	4	37	130	11	178	0.6363636364	0.1458333333	0.7696629213	0.0393258427	0.1590909091	1.5743801653	2.5743801653	0.9972490365	0.0185347612	0.999999889	0.0000003112	1	0	0.0054696258	9.5425251631	0.6153846154	0.6153846154	0.1300237315	0.0043293484	0.0001839465	
16	E2__Economic_Inequality (01)(<7;8)) :  (P1__State_Legitimacy (01)(<6;7))  ->  P1__State_Legitimacy (01)(<7;8))) >÷< (Decision(Warning)  ->  Decision(Alert))	0.09	0.3571428571	0.0161030596	0.0449438202	1.4769119769	2	1.1739130435	1.0620155039	4.5786713287	2	1.1739130435	1.0620155039	4.5786713287	5	2	39	132	7	178	0.7142857143	0.1086956522	0.7696629213	0.0280898876	0.1136363636	1.8896103896	2.8896103896	0.9743085	0.1496944	0.999999889	0.0000003112	1	0	0.0106951581	8.5430775038	0.6666666667	0.6666666667	0.1490711985	0.0380918019	0.0057882203	5	9	40	124	14	178	0.3571428571	0.0925925926	0.7247191011	0.0280898876	0.1111111111	0.4126984127	1.4126984127	0.9999999316	0.0000012506	1	0	1	0	0.2604008175	0.8756502173	0.375	0.375	0.1174170546	0.0000001866	0	
64	E2__Economic_Inequality (01)(<7;8)) :  (Discrimination_and_violence_against_minorities (01)(<9;10>)  ->  Discrimination_and_violence_against_minorities (01)(<7;8))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.06	0.3571428571	0.0104347826	0.0224719101	1.3677489177	1.7142857143	1.0869565217	1.0298507463	2.3373544974	1.7142857143	1.0869565217	1.0298507463	2.3373544974	6	1	39	132	7	178	0.8571428571	0.1304347826	0.7752808989	0.0337078652	0.1333333333	2.3904761905	3.3904761905	0.8503056	0.5217031	0.9999996888	0.0000008467	1	0	0.0011322198	14.0880748237	0.7777777778	0.7777777778	0.1314684396	0.1868952316	0.0572446445	6	6	38	128	12	178	0.5	0.12	0.7528089888	0.0337078652	0.1363636364	1.0227272727	2.0227272727	0.9999498197	0.0005412318	0.9999999958	0.0000000129	1	0	0.0456794625	4.4193735594	0.5	0.5	0.1290994449	0.0000992858	0.0000010255	
41	E2__Economic_Inequality (01)(<7;8)) :  (P2__Public_Services (01)(<8;9))  ->  P2__Public_Services (01)(<7;8))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.09	0.3461538462	0.1320017369	0.0449438202	1.3242812743	1.6923076923	2.2936170213	1.0597014925	2.2948528015	1.6923076923	2.2936170213	1.0597014925	2.2948528015	11	2	34	131	13	178	0.8461538462	0.2340425532	0.797752809	0.0617977528	0.2444444444	2.347008547	3.347008547	0.8661172452	0.3786550197	0.9999858571	0.0000339185	1	0	0.0000050377	26.1378358094	0.8	0.8	0.1	0.1583600035	0.0300536518	5	5	39	129	10	178	0.5	0.1020408163	0.7528089888	0.0280898876	0.1136363636	1.0227272727	2.0227272727	0.9998530974	0.0016349374	0.9999999958	0.0000000129	1	0	0.0690854861	3.6389683078	0.5	0.5	0.1386750491	0.0002957067	0.0000058014	
66	E2__Economic_Inequality (01)(<7;8)) :  (C1__Security_Apparatus (01)(<8;9))  ->  C1__Security_Apparatus (01)(<6;7))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.05	0.3333333333	-0.0165484634	0.0056179775	1.2585858586	1.5	0.8703703704	1.0072992701	1.7416666667	1.5	1.1489361702	1.0072992701	1.7416666667	5	0	40	133	5	178	1	0.1111111111	0.7752808989	0.0280898876	0.1111111111	2.9555555556	3.9555555556	0.59049	1	0.9999996888	0.0000008467	1	0	0.0008683075	15.2048811818	0.8571428571	0.8571428571	0.1237179148	0.4685590086	0.2649081105	6	3	38	131	9	178	0.6666666667	0.1276595745	0.7696629213	0.0337078652	0.1363636364	1.696969697	2.696969697	0.991668906	0.052972138	0.999999889	0.0000003112	1	0	0.0077858142	8.9633810506	0.6363636364	0.6363636364	0.1388659302	0.0127952071	0.0010284988	
51	E2__Economic_Inequality (01)(<7;8)) :  (X1__External_Intervention (01)(<8;9))  ->  X1__External_Intervention (01)(<7;8))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.05	0.3333333333	0.0333333333	0.0224719101	1.2585858586	1.5	1.2	1.0289855072	1.7416666667	1.5	1.2	1.0289855072	1.7416666667	9	0	36	133	9	178	1	0.2	0.797752809	0.0505617978	0.2	2.9555555556	3.9555555556	0.387420489	1	0.9999858571	0.0000339185	1	0	0.0000022017	28.0165680473	0.9090909091	0.9090909091	0.0829882663	0.6513216026	0.4012630671	8	4	36	130	12	178	0.6666666667	0.1666666667	0.7752808989	0.0449438202	0.1818181818	1.696969697	2.696969697	0.9956706567	0.0256374702	0.9999996888	0.0000008467	1	0	0.0017824303	12.1671598197	0.6428571429	0.6428571429	0.1237179148	0.0064601631	0.0002865695	
108	E3__Human_Flight_and_Brain_Drain (01)(<6;7)) :  (Tolerance_for_immigrants (01)(<4;5))  ->  Tolerance_for_immigrants (01)(<5;6))) >÷< (Decision(Warning)  ->  Decision(Alert))	0.08	0.3333333333	0.0342809365	0.0393258427	1.3859427609	1.8	1.3565217391	1.0534351145	3.1383116883	1.8	1.3565217391	1.0534351145	3.1383116883	6	2	38	132	8	178	0.75	0.1304347826	0.7752808989	0.0337078652	0.1363636364	2.0340909091	3.0340909091	0.96190821	0.18689527	0.9999996888	0.0000008467	1	0	0.0032013936	11.38019395	0.7	0.7	0.1381698559	0.0529721529	0.0083610428	5	7	40	126	12	178	0.4166666667	0.0961538462	0.7359550562	0.0280898876	0.1111111111	0.6481481481	1.6481481481	0.9999965865	0.0000501803	0.9999999999	0	1	0	0.1559560391	1.8289532399	0.4285714286	0.4285714286	0.127775313	0.0000080902	0.0000000401	
158	E1__Economy (01)(<5;6)) :  (Personal_Safety (01)(<1;2))  ->  Personal_Safety (01)(<2;3))) >÷< (Decision(Sustainable)  ->  Decision(Stable))	0.06	0.3	-0.0378250591	0	1.1237373737	1.4285714286	0.746031746	1	1.6134546457	1.4285714286	1.3404255319	1	1.6134546457	5	0	40	133	5	178	1	0.1111111111	0.7752808989	0.0280898876	0.1111111111	2.9555555556	3.9555555556	0.59049	1	0.9999996888	0.0000008467	1	0	0.0008683075	15.2048811818	0.8571428571	0.8571428571	0.1237179148	0.4685590086	0.2649081105	7	3	37	131	10	178	0.7	0.1489361702	0.7752808989	0.0393258427	0.1590909091	1.8318181818	2.8318181818	0.9872048016	0.0701908264	0.9999996888	0.0000008467	1	0	0.0024554079	11.6740978549	0.6666666667	0.6666666667	0.1307440901	0.0185347729	0.0015522522	
68	E2__Economic_Inequality (01)(<7;8)) :  (S2__Refugees_and_IDPs (01)(<9;10>)  ->  S2__Refugees_and_IDPs (01)(<5;6))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.06	0.3	-0.0378250591	0	1.1237373737	1.4285714286	0.746031746	1	1.6134546457	1.4285714286	1.3404255319	1	1.6134546457	5	0	40	133	5	178	1	0.1111111111	0.7752808989	0.0280898876	0.1111111111	2.9555555556	3.9555555556	0.59049	1	0.9999996888	0.0000008467	1	0	0.0008683075	15.2048811818	0.8571428571	0.8571428571	0.1237179148	0.4685590086	0.2649081105	7	3	37	131	10	178	0.7	0.1489361702	0.7752808989	0.0393258427	0.1590909091	1.8318181818	2.8318181818	0.9872048016	0.0701908264	0.9999996888	0.0000008467	1	0	0.0024554079	11.6740978549	0.6666666667	0.6666666667	0.1307440901	0.0185347729	0.0015522522	
58	E2__Economic_Inequality (01)(<7;8)) :  (C3__Group_Grievance (01)(<8;9))  ->  C3__Group_Grievance (01)(<7;8))) >÷< (Decision(Alert)  ->  Decision(Warning))	0.05	0.2916666667	0.0093167702	0.0168539326	1.1012626263	1.5	1.0652173913	1.0220588235	1.8098421541	1.5	1.0652173913	1.0220588235	1.8098421541	7	1	38	132	8	178	0.875	0.152173913	0.7808988764	0.0393258427	0.1555555556	2.4611111111	3.4611111111	0.81310473	0.56953279	0.9999991533	0.0000022334	1	0	0.0002933655	17.1666037643	0.8	0.8	0.1206045378	0.2251589684	0.0712113878	7	5	37	129	12	178	0.5833333333	0.1428571429	0.7640449438	0.0393258427	0.1590909091	1.3598484848	2.3598484848	0.9994587682	0.0043293433	0.9999999616	0.000000111	1	0	0.0106316994	7.813076594	0.5714285714	0.5714285714	0.127775313	0.0009200447	0.0000197498	
